acousticness,analysis_url,artist_name,artist_popularity,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,track_name,track_popularity,type,uri,valence
0.14,https://api.spotify.com/v1/audio-analysis/4c6zUFaCNA4Qu9NnqTqEYY,Vegan Coats,0,0.609,184000,0.681,4c6zUFaCNA4Qu9NnqTqEYY,9.03E-06,5,0.379,-7.303,1,0.0505,89.988,4,https://api.spotify.com/v1/tracks/4c6zUFaCNA4Qu9NnqTqEYY,Belly Dancer,0,audio_features,spotify:track:4c6zUFaCNA4Qu9NnqTqEYY,0.848
0.0437,https://api.spotify.com/v1/audio-analysis/5npCUsfrlhdyjxyCa32maW,Stray Kids,85,0.878,178530,0.777,5npCUsfrlhdyjxyCa32maW,0,5,0.401,-3.702,0,0.163,139.989,4,https://api.spotify.com/v1/tracks/5npCUsfrlhdyjxyCa32maW,Christmas EveL,77,audio_features,spotify:track:5npCUsfrlhdyjxyCa32maW,0.878
0.87,https://api.spotify.com/v1/audio-analysis/7Bto5shUBaNnD3YDv1rnXv,Benny Goodman,55,0.689,201587,0.267,7Bto5shUBaNnD3YDv1rnXv,0.866,7,0.0766,-11.567,0,0.0728,162.677,4,https://api.spotify.com/v1/tracks/7Bto5shUBaNnD3YDv1rnXv,Don't Be That Way,40,audio_features,spotify:track:7Bto5shUBaNnD3YDv1rnXv,0.725
0.00833,https://api.spotify.com/v1/audio-analysis/0ahy2VpG6qCfW3jR8In73B,Bob Seger,70,0.5,180986,0.941,0ahy2VpG6qCfW3jR8In73B,0,6,0.263,-4.532,1,0.0353,78.112,4,https://api.spotify.com/v1/tracks/0ahy2VpG6qCfW3jR8In73B,C'est La Vie - Remastered,46,audio_features,spotify:track:0ahy2VpG6qCfW3jR8In73B,0.787
0.516,https://api.spotify.com/v1/audio-analysis/6FykQ3qFSfiqu8FSrNCtCT,Euge Groove,49,0.562,256387,0.727,6FykQ3qFSfiqu8FSrNCtCT,0.623,7,0.116,-4.85,1,0.0317,69.553,4,https://api.spotify.com/v1/tracks/6FykQ3qFSfiqu8FSrNCtCT,And I Thank You (Mom and Dad),19,audio_features,spotify:track:6FykQ3qFSfiqu8FSrNCtCT,0.42
0.00985,https://api.spotify.com/v1/audio-analysis/1A7aNpBpiRKmfCX09BRfFr,Rammalow,0,0.789,211766,0.693,1A7aNpBpiRKmfCX09BRfFr,3.63E-06,7,0.126,-8.262,1,0.114,92.015,4,https://api.spotify.com/v1/tracks/1A7aNpBpiRKmfCX09BRfFr,Secret - Remix,0,audio_features,spotify:track:1A7aNpBpiRKmfCX09BRfFr,0.455
0.29,https://api.spotify.com/v1/audio-analysis/3Qn9ypeKN7qCrm7U0mxOVr,Carl Gene,0,0.22,266194,0.414,3Qn9ypeKN7qCrm7U0mxOVr,0.844,8,0.0972,-9.843,0,0.0317,133.912,4,https://api.spotify.com/v1/tracks/3Qn9ypeKN7qCrm7U0mxOVr,Bluing,0,audio_features,spotify:track:3Qn9ypeKN7qCrm7U0mxOVr,0.0473
0.954,https://api.spotify.com/v1/audio-analysis/1MHqc5faOGnidwp3nNEqWC,Igor Stravinsky,54,0.5,101200,0.626,1MHqc5faOGnidwp3nNEqWC,0.814,10,0.11,-10.925,0,0.21,133.097,4,https://api.spotify.com/v1/tracks/1MHqc5faOGnidwp3nNEqWC,The Rite of Spring (Scenes of Pagan Russia in Two Parts): Part Two - Glorification of the Chosen Victim (1921 Version),1,audio_features,spotify:track:1MHqc5faOGnidwp3nNEqWC,0.11
0.792,https://api.spotify.com/v1/audio-analysis/3DMU9dZWAdQqaKIvj3GHtt,Nursery Rhymes,55,0.721,109500,0.309,3DMU9dZWAdQqaKIvj3GHtt,0.000888,10,0.0941,-11.19,1,0.0452,160.01,4,https://api.spotify.com/v1/tracks/3DMU9dZWAdQqaKIvj3GHtt,Five Little Ducks,44,audio_features,spotify:track:3DMU9dZWAdQqaKIvj3GHtt,0.891
0.451,https://api.spotify.com/v1/audio-analysis/48a0ljwByjb7ViPCNf8VdF,Gruselkabinett,53,0.63,180010,0.668,48a0ljwByjb7ViPCNf8VdF,0,5,0.491,-12.673,0,0.924,72.82,4,https://api.spotify.com/v1/tracks/48a0ljwByjb7ViPCNf8VdF,Kapitel 2 - Folge 78: Das Ding auf der Schwelle,15,audio_features,spotify:track:48a0ljwByjb7ViPCNf8VdF,0.323
0.143,https://api.spotify.com/v1/audio-analysis/3PxnPmDhGDeEmzSG01sTgv,Synz One,19,0.843,227051,0.604,3PxnPmDhGDeEmzSG01sTgv,0.000254,10,0.107,-9.335,0,0.326,170.016,4,https://api.spotify.com/v1/tracks/3PxnPmDhGDeEmzSG01sTgv,Paper Chaser,5,audio_features,spotify:track:3PxnPmDhGDeEmzSG01sTgv,0.434
0.149,https://api.spotify.com/v1/audio-analysis/6q9DEZ1HEAOZmZEX8OkWmM,Quando Rondo,68,0.712,215675,0.63,6q9DEZ1HEAOZmZEX8OkWmM,0,1,0.0797,-5.436,0,0.195,76.932,4,https://api.spotify.com/v1/tracks/6q9DEZ1HEAOZmZEX8OkWmM,Thuggin for Real (feat. JayDa Youngan),50,audio_features,spotify:track:6q9DEZ1HEAOZmZEX8OkWmM,0.394
0.151,https://api.spotify.com/v1/audio-analysis/0ck5sS26EniJMUIOayfog3,Brett Dennen,59,0.793,239760,0.509,0ck5sS26EniJMUIOayfog3,0,7,0.117,-9.353,1,0.0379,93.303,4,https://api.spotify.com/v1/tracks/0ck5sS26EniJMUIOayfog3,Stand Up for It,33,audio_features,spotify:track:0ck5sS26EniJMUIOayfog3,0.841
0.758,https://api.spotify.com/v1/audio-analysis/0HsGh7cboYz6cVMIyFrQ8j,Rainbow Kitten Surprise,73,0.679,188280,0.63,0HsGh7cboYz6cVMIyFrQ8j,7.06E-05,2,0.111,-6.83,1,0.158,123.082,4,https://api.spotify.com/v1/tracks/0HsGh7cboYz6cVMIyFrQ8j,Devil Like Me,71,audio_features,spotify:track:0HsGh7cboYz6cVMIyFrQ8j,0.558
0.375,https://api.spotify.com/v1/audio-analysis/4baErTIf6FIrKr5HftAcvd,Leo Tolstoy,33,0.651,193300,0.235,4baErTIf6FIrKr5HftAcvd,0,1,0.397,-22.518,1,0.963,91.727,3,https://api.spotify.com/v1/tracks/4baErTIf6FIrKr5HftAcvd,"Chapter 6, part 2.10 - What I Believe",0,audio_features,spotify:track:4baErTIf6FIrKr5HftAcvd,0.675
0.987,https://api.spotify.com/v1/audio-analysis/5t4l6fBTeChRbknHpEcTkv,Aretha Franklin,74,0.363,160078,0.725,5t4l6fBTeChRbknHpEcTkv,0.0561,10,0.688,-6.518,1,0.0954,115.428,4,https://api.spotify.com/v1/tracks/5t4l6fBTeChRbknHpEcTkv,This Little Light of Mine - Original Mix,40,audio_features,spotify:track:5t4l6fBTeChRbknHpEcTkv,0.121
0.249,https://api.spotify.com/v1/audio-analysis/1m4C9zlV89rXTfXStluvec,BROCKHAMPTON,74,0.835,202087,0.681,1m4C9zlV89rXTfXStluvec,0,8,0.18,-4.357,1,0.111,113.989,4,https://api.spotify.com/v1/tracks/1m4C9zlV89rXTfXStluvec,ZIPPER,60,audio_features,spotify:track:1m4C9zlV89rXTfXStluvec,0.687
0.0132,https://api.spotify.com/v1/audio-analysis/2pb4dqcR7xeqRPUokQBgiy,Camera X,3,0.632,214173,0.73,2pb4dqcR7xeqRPUokQBgiy,0,2,0.112,-4.186,1,0.0295,130.992,4,https://api.spotify.com/v1/tracks/2pb4dqcR7xeqRPUokQBgiy,Long Way to Go - Radio Edit,0,audio_features,spotify:track:2pb4dqcR7xeqRPUokQBgiy,0.157
0.366,https://api.spotify.com/v1/audio-analysis/30Mmk727rcAVAKOgMn8ewj,Charles Dickens,34,0.719,180265,0.215,30Mmk727rcAVAKOgMn8ewj,0,8,0.277,-22.308,1,0.942,121.952,5,https://api.spotify.com/v1/tracks/30Mmk727rcAVAKOgMn8ewj,Teil 56 - Eine Geschichte von zwei Städten - Drittes Buch: Der Lauf eines Gewitters,0,audio_features,spotify:track:30Mmk727rcAVAKOgMn8ewj,0.581
0.951,https://api.spotify.com/v1/audio-analysis/3qakwAm5FqNLb6cSi031au,Steven Isserlis,45,0.146,251467,0.043,3qakwAm5FqNLb6cSi031au,0.863,7,0.113,-23.407,1,0.041,86.779,5,https://api.spotify.com/v1/tracks/3qakwAm5FqNLb6cSi031au,Third Suite for Cello Op. 87: Fuga: Andante espressivo,1,audio_features,spotify:track:3qakwAm5FqNLb6cSi031au,0.0657
0.883,https://api.spotify.com/v1/audio-analysis/4ZtW4dDH1nj8KVjfjmlIaP,Michael Stricker,0,0.628,224340,0.399,4ZtW4dDH1nj8KVjfjmlIaP,0,8,0.127,-10.443,1,0.955,168.736,3,https://api.spotify.com/v1/tracks/4ZtW4dDH1nj8KVjfjmlIaP,Der Kindermörder Adolf Seefeld,0,audio_features,spotify:track:4ZtW4dDH1nj8KVjfjmlIaP,0.412
0.937,https://api.spotify.com/v1/audio-analysis/6ATtE9ug0dj3d0enN4JxHP,Rockabye Baby!,66,0.847,168880,0.155,6ATtE9ug0dj3d0enN4JxHP,0.371,9,0.164,-17.098,1,0.0734,124.557,4,https://api.spotify.com/v1/tracks/6ATtE9ug0dj3d0enN4JxHP,Rebel Rebel,44,audio_features,spotify:track:6ATtE9ug0dj3d0enN4JxHP,0.79
0.0939,https://api.spotify.com/v1/audio-analysis/6YcSUjxAWwublCNiKPgwKD,Ol Wallace,46,0.733,153488,0.434,6YcSUjxAWwublCNiKPgwKD,0.539,0,0.0828,-9.147,0,0.197,171.986,4,https://api.spotify.com/v1/tracks/6YcSUjxAWwublCNiKPgwKD,Starlight,59,audio_features,spotify:track:6YcSUjxAWwublCNiKPgwKD,0.296
0.981,https://api.spotify.com/v1/audio-analysis/58bvAiuesAFARs5Imb3K8M,Dog Anxiety Relief,4,0.188,118957,0.204,58bvAiuesAFARs5Imb3K8M,0.938,10,0.11,-17.22,1,0.0349,72.148,3,https://api.spotify.com/v1/tracks/58bvAiuesAFARs5Imb3K8M,Growth Shadows,0,audio_features,spotify:track:58bvAiuesAFARs5Imb3K8M,0.0451
0.00709,https://api.spotify.com/v1/audio-analysis/3Eps0Fxo43TbMib9gKTHz0,PC & the Angels of Death,0,0.501,187627,0.845,3Eps0Fxo43TbMib9gKTHz0,7.43E-06,2,0.227,-4.321,1,0.0315,115.658,4,https://api.spotify.com/v1/tracks/3Eps0Fxo43TbMib9gKTHz0,In the Plan,0,audio_features,spotify:track:3Eps0Fxo43TbMib9gKTHz0,0.506
0.563,https://api.spotify.com/v1/audio-analysis/1RLDhFignuYJaUyREhh1gM,Wanda Jackson,51,0.49,134800,0.66,1RLDhFignuYJaUyREhh1gM,1.76E-05,0,0.07,-7.797,1,0.0372,77.605,4,https://api.spotify.com/v1/tracks/1RLDhFignuYJaUyREhh1gM,Money Honey - Remastered,25,audio_features,spotify:track:1RLDhFignuYJaUyREhh1gM,0.92
0.149,https://api.spotify.com/v1/audio-analysis/3536wISoMtlEgmHZtoXqWu,Brüder Grimm,43,0.702,187700,0.437,3536wISoMtlEgmHZtoXqWu,1.61E-06,10,0.195,-17.125,0,0.887,76.309,4,https://api.spotify.com/v1/tracks/3536wISoMtlEgmHZtoXqWu,Von dem Fischer und seiner Frau.8 - Grimms Märchen (6),0,audio_features,spotify:track:3536wISoMtlEgmHZtoXqWu,0.237
0.723,https://api.spotify.com/v1/audio-analysis/2VQc9orzwE6a5qFfy54P6e,Chance the Rapper,80,0.714,221940,0.343,2VQc9orzwE6a5qFfy54P6e,5.48E-06,10,0.102,-7.641,1,0.38,72.348,4,https://api.spotify.com/v1/tracks/2VQc9orzwE6a5qFfy54P6e,Blessings (feat. Jamila Woods),60,audio_features,spotify:track:2VQc9orzwE6a5qFfy54P6e,0.372
0.000836,https://api.spotify.com/v1/audio-analysis/72B5N10JuWWb1ymyFkOZ9O,Cascada,70,0.6,202848,0.938,72B5N10JuWWb1ymyFkOZ9O,0.000175,6,0.0839,-6.314,1,0.0534,143.936,4,https://api.spotify.com/v1/tracks/72B5N10JuWWb1ymyFkOZ9O,Who Do You Think You Are,15,audio_features,spotify:track:72B5N10JuWWb1ymyFkOZ9O,0.461
0.307,https://api.spotify.com/v1/audio-analysis/1dlUrFqc0H9sEyrLqBsIMp,Sneakers,32,0.611,239627,0.57,1dlUrFqc0H9sEyrLqBsIMp,0.0013,0,0.238,-6.589,0,0.0324,96.437,4,https://api.spotify.com/v1/tracks/1dlUrFqc0H9sEyrLqBsIMp,Woodoo,0,audio_features,spotify:track:1dlUrFqc0H9sEyrLqBsIMp,0.269
0.00288,https://api.spotify.com/v1/audio-analysis/4LIYuNLhnAn1sllSzAe1e3,Judith,21,0.63,209830,0.606,4LIYuNLhnAn1sllSzAe1e3,0.00602,7,0.524,-7.217,0,0.0233,101.989,4,https://api.spotify.com/v1/tracks/4LIYuNLhnAn1sllSzAe1e3,Badaboum,14,audio_features,spotify:track:4LIYuNLhnAn1sllSzAe1e3,0.358
0.0421,https://api.spotify.com/v1/audio-analysis/7LoGfKBAaOl0nxhodJ1240,Cameo,57,0.878,260000,0.84,7LoGfKBAaOl0nxhodJ1240,0.0035,6,0.053,-13.105,0,0.064,116.222,4,https://api.spotify.com/v1/tracks/7LoGfKBAaOl0nxhodJ1240,Word Up,69,audio_features,spotify:track:7LoGfKBAaOl0nxhodJ1240,0.882
0.00713,https://api.spotify.com/v1/audio-analysis/4Vp6HhO8q3nSzmW2ff0rSf,The Inquisitors,0,0.64,251240,0.526,4Vp6HhO8q3nSzmW2ff0rSf,5.38E-06,2,0.146,-10.685,0,0.0313,122.015,4,https://api.spotify.com/v1/tracks/4Vp6HhO8q3nSzmW2ff0rSf,Aardvark,0,audio_features,spotify:track:4Vp6HhO8q3nSzmW2ff0rSf,0.752
0.121,https://api.spotify.com/v1/audio-analysis/4AWM3wvYUY7n0HgscOSHAw,Tasha Cobbs Leonard,62,0.499,301067,0.725,4AWM3wvYUY7n0HgscOSHAw,0,8,0.371,-5.845,1,0.0409,90.688,4,https://api.spotify.com/v1/tracks/4AWM3wvYUY7n0HgscOSHAw,The River Of The Lord,33,audio_features,spotify:track:4AWM3wvYUY7n0HgscOSHAw,0.44
0.131,https://api.spotify.com/v1/audio-analysis/5w5fbyYHo5129Ce4c7qeWa,Luke Combs,83,0.495,206107,0.628,5w5fbyYHo5129Ce4c7qeWa,6.77E-06,8,0.104,-5.288,1,0.029,144.944,4,https://api.spotify.com/v1/tracks/5w5fbyYHo5129Ce4c7qeWa,Lonely One,60,audio_features,spotify:track:5w5fbyYHo5129Ce4c7qeWa,0.414
0.97,https://api.spotify.com/v1/audio-analysis/3rILUL1ukTVSBNlbAIF3ji,Brad Prevedoros,24,0.618,247373,0.201,3rILUL1ukTVSBNlbAIF3ji,0.885,9,0.748,-17.013,0,0.0416,126.305,4,https://api.spotify.com/v1/tracks/3rILUL1ukTVSBNlbAIF3ji,Misty Mountain Lady,0,audio_features,spotify:track:3rILUL1ukTVSBNlbAIF3ji,0.286
0.319,https://api.spotify.com/v1/audio-analysis/3Ff5ndiayU3gVbaAkWgtk2,Angel Tumbado,55,0.503,160924,0.707,3Ff5ndiayU3gVbaAkWgtk2,0,2,0.138,-4.959,0,0.0353,99.889,4,https://api.spotify.com/v1/tracks/3Ff5ndiayU3gVbaAkWgtk2,Cada Vez,32,audio_features,spotify:track:3Ff5ndiayU3gVbaAkWgtk2,0.481
0.00127,https://api.spotify.com/v1/audio-analysis/0Q0rOlr2iuJKE7sdRJujla,Little Saigon,0,0.229,133143,0.983,0Q0rOlr2iuJKE7sdRJujla,0.00241,6,0.397,-3.652,0,0.0866,172.12,4,https://api.spotify.com/v1/tracks/0Q0rOlr2iuJKE7sdRJujla,Pay the Price,0,audio_features,spotify:track:0Q0rOlr2iuJKE7sdRJujla,0.43
0.878,https://api.spotify.com/v1/audio-analysis/63nIB5TS0IQoz3d0jGBK8K,Antonín Dvořák,63,0.251,713461,0.151,63nIB5TS0IQoz3d0jGBK8K,0.409,11,0.108,-18.219,1,0.04,114.448,4,https://api.spotify.com/v1/tracks/63nIB5TS0IQoz3d0jGBK8K,"Cello Concerto in B Minor, Op. 104, B. 191: III. Finale: Allegro moderato",0,audio_features,spotify:track:63nIB5TS0IQoz3d0jGBK8K,0.166
0.0589,https://api.spotify.com/v1/audio-analysis/39glqzRVRAy4vq3PqeTGb8,SLANDER,73,0.452,256043,0.465,39glqzRVRAy4vq3PqeTGb8,0.000524,4,0.095,-10.006,0,0.0344,149.586,4,https://api.spotify.com/v1/tracks/39glqzRVRAy4vq3PqeTGb8,Love Is Gone,74,audio_features,spotify:track:39glqzRVRAy4vq3PqeTGb8,0.0832
0.982,https://api.spotify.com/v1/audio-analysis/4OKbhqbZ1DXd3ExQLFNKlx,Florencia Dávalos,4,0.333,219853,0.0474,4OKbhqbZ1DXd3ExQLFNKlx,0.000347,2,0.0918,-16.681,1,0.0552,70.485,4,https://api.spotify.com/v1/tracks/4OKbhqbZ1DXd3ExQLFNKlx,Resolana (feat. Carlos Aguirre),1,audio_features,spotify:track:4OKbhqbZ1DXd3ExQLFNKlx,0.0898
0.874,https://api.spotify.com/v1/audio-analysis/4THYcPGdm5MUoqMpET3NqO,Kayou.,62,0.304,169955,0.187,4THYcPGdm5MUoqMpET3NqO,0.976,6,0.173,-19.508,0,0.141,74.66,4,https://api.spotify.com/v1/tracks/4THYcPGdm5MUoqMpET3NqO,Horizon,54,audio_features,spotify:track:4THYcPGdm5MUoqMpET3NqO,0.0529
2.16E-05,https://api.spotify.com/v1/audio-analysis/1N0egtsGhp4gRlIfkQpgaI,Bloodclot,20,0.202,241085,0.997,1N0egtsGhp4gRlIfkQpgaI,0.0213,4,0.273,-3.808,1,0.32,162.705,4,https://api.spotify.com/v1/tracks/1N0egtsGhp4gRlIfkQpgaI,Up in Arms,32,audio_features,spotify:track:1N0egtsGhp4gRlIfkQpgaI,0.149
0.0313,https://api.spotify.com/v1/audio-analysis/0oi3XBxDxpo6S0NUSOnU1G,JAY-Z,88,0.43,223080,0.956,0oi3XBxDxpo6S0NUSOnU1G,0,10,0.315,-1.019,0,0.272,105.678,4,https://api.spotify.com/v1/tracks/0oi3XBxDxpo6S0NUSOnU1G,Show Me What You Got,45,audio_features,spotify:track:0oi3XBxDxpo6S0NUSOnU1G,0.436
0.0339,https://api.spotify.com/v1/audio-analysis/6OggFr9a0W7d7jpa46vIgL,Redondo,57,0.667,176613,0.849,6OggFr9a0W7d7jpa46vIgL,0.000109,6,0.116,-5.075,1,0.0402,124.007,4,https://api.spotify.com/v1/tracks/6OggFr9a0W7d7jpa46vIgL,Pure Shores,55,audio_features,spotify:track:6OggFr9a0W7d7jpa46vIgL,0.364
0.973,https://api.spotify.com/v1/audio-analysis/0xfO9KEuwo2AS87uWaA8RE,Dreamy Kid,30,0.637,105738,0.108,0xfO9KEuwo2AS87uWaA8RE,0.815,11,0.087,-19.851,1,0.118,100.062,3,https://api.spotify.com/v1/tracks/0xfO9KEuwo2AS87uWaA8RE,Driving Home,24,audio_features,spotify:track:0xfO9KEuwo2AS87uWaA8RE,0.426
0.00379,https://api.spotify.com/v1/audio-analysis/7xuhVUJmBpHR276Yc7AsgW,Sum 41,74,0.279,286373,0.939,7xuhVUJmBpHR276Yc7AsgW,0,11,0.145,-3.085,1,0.0883,111.236,4,https://api.spotify.com/v1/tracks/7xuhVUJmBpHR276Yc7AsgW,Walking Disaster,59,audio_features,spotify:track:7xuhVUJmBpHR276Yc7AsgW,0.43
0.109,https://api.spotify.com/v1/audio-analysis/4ZbS7unwBIIsOVbleectiE,Harrison,26,0.606,233067,0.37,4ZbS7unwBIIsOVbleectiE,0,9,0.0514,-12.345,1,0.0388,76.01,4,https://api.spotify.com/v1/tracks/4ZbS7unwBIIsOVbleectiE,Crazy Crazy World,0,audio_features,spotify:track:4ZbS7unwBIIsOVbleectiE,0.321
0.188,https://api.spotify.com/v1/audio-analysis/14kS3rXc5v5jMNgAWU5SA8,Righteous Riders,1,0.882,232200,0.739,14kS3rXc5v5jMNgAWU5SA8,0,11,0.0382,-6.548,0,0.25,92.295,4,https://api.spotify.com/v1/tracks/14kS3rXc5v5jMNgAWU5SA8,Duck Down,1,audio_features,spotify:track:14kS3rXc5v5jMNgAWU5SA8,0.725
0.0455,https://api.spotify.com/v1/audio-analysis/2t6dq7278w9vxw0PDqz8OE,Ross Ainslie,37,0.443,389453,0.707,2t6dq7278w9vxw0PDqz8OE,0.761,8,0.0993,-7.912,1,0.0336,116.028,4,https://api.spotify.com/v1/tracks/2t6dq7278w9vxw0PDqz8OE,Kings,39,audio_features,spotify:track:2t6dq7278w9vxw0PDqz8OE,0.169
0.00228,https://api.spotify.com/v1/audio-analysis/7oU7FmjDxLRU9PNJvyg30x,D.O.D,60,0.81,142185,0.998,7oU7FmjDxLRU9PNJvyg30x,0.166,4,0.39,-0.443,0,0.197,125.993,4,https://api.spotify.com/v1/tracks/7oU7FmjDxLRU9PNJvyg30x,Blip,11,audio_features,spotify:track:7oU7FmjDxLRU9PNJvyg30x,0.712
0.625,https://api.spotify.com/v1/audio-analysis/1CuvRjK8EHI8fFWiT0ClhT,Sheet Music Boss,51,0.418,145992,0.77,1CuvRjK8EHI8fFWiT0ClhT,0.938,4,0.0408,-6.951,0,0.0452,161.084,4,https://api.spotify.com/v1/tracks/1CuvRjK8EHI8fFWiT0ClhT,Rush B,48,audio_features,spotify:track:1CuvRjK8EHI8fFWiT0ClhT,0.961
0.894,https://api.spotify.com/v1/audio-analysis/3xxGyy7n8kVdx9AqLx0Yl3,ntrpy,0,0.453,191353,0.0502,3xxGyy7n8kVdx9AqLx0Yl3,0.906,5,0.209,-21.49,0,0.0311,85.002,4,https://api.spotify.com/v1/tracks/3xxGyy7n8kVdx9AqLx0Yl3,The Earth Stands Abandoned,0,audio_features,spotify:track:3xxGyy7n8kVdx9AqLx0Yl3,0.16
0.00494,https://api.spotify.com/v1/audio-analysis/5stW0hzCF5uoKOiH3oPCMp,Revolt Production Music,36,0.516,163102,0.552,5stW0hzCF5uoKOiH3oPCMp,0.908,1,0.112,-13.443,1,0.0339,105.987,4,https://api.spotify.com/v1/tracks/5stW0hzCF5uoKOiH3oPCMp,On Hostile Ground,1,audio_features,spotify:track:5stW0hzCF5uoKOiH3oPCMp,0.0976
0.00324,https://api.spotify.com/v1/audio-analysis/2bspOurPlpKv27SVt7UbHy,Taylor Swift,98,0.628,220413,0.685,2bspOurPlpKv27SVt7UbHy,0,4,0.18,-5.864,1,0.0358,126.014,4,https://api.spotify.com/v1/tracks/2bspOurPlpKv27SVt7UbHy,Starlight (Taylor's Version),52,audio_features,spotify:track:2bspOurPlpKv27SVt7UbHy,0.605
0.93,https://api.spotify.com/v1/audio-analysis/0nSW1FOGazajw2UzLolND3,Tom Carradine,18,0.411,221625,0.364,0nSW1FOGazajw2UzLolND3,1.20E-06,3,0.168,-7.602,1,0.0346,180.46,3,https://api.spotify.com/v1/tracks/0nSW1FOGazajw2UzLolND3,Daisy Bell (Bicycle Built for Two),9,audio_features,spotify:track:0nSW1FOGazajw2UzLolND3,0.72
0.189,https://api.spotify.com/v1/audio-analysis/4l6uTQ4A2eWZrOzjgm1bey,Poco,51,0.415,176800,0.256,4l6uTQ4A2eWZrOzjgm1bey,0,3,0.151,-19.376,1,0.0305,82.124,4,https://api.spotify.com/v1/tracks/4l6uTQ4A2eWZrOzjgm1bey,Crazy Love,62,audio_features,spotify:track:4l6uTQ4A2eWZrOzjgm1bey,0.634
0.28,https://api.spotify.com/v1/audio-analysis/03HAzloPHlgpo8xY4Kdp1Z,Dark Sky,43,0.798,406910,0.371,03HAzloPHlgpo8xY4Kdp1Z,0.828,9,0.0856,-14.325,1,0.0988,120.005,4,https://api.spotify.com/v1/tracks/03HAzloPHlgpo8xY4Kdp1Z,Acacia,33,audio_features,spotify:track:03HAzloPHlgpo8xY4Kdp1Z,0.0791
0.738,https://api.spotify.com/v1/audio-analysis/3EN11AtiOqQ4uNp1Z4cvFv,Charlotte Lawrence,66,0.426,193727,0.477,3EN11AtiOqQ4uNp1Z4cvFv,0,0,0.512,-8.422,1,0.0298,97.925,4,https://api.spotify.com/v1/tracks/3EN11AtiOqQ4uNp1Z4cvFv,Sin x Secret,42,audio_features,spotify:track:3EN11AtiOqQ4uNp1Z4cvFv,0.313
0.00109,https://api.spotify.com/v1/audio-analysis/3wByUjupfz8iTROjmeJdt3,Deep Purple,70,0.55,286733,0.795,3wByUjupfz8iTROjmeJdt3,0.0856,9,0.103,-10.423,1,0.0347,122.447,4,https://api.spotify.com/v1/tracks/3wByUjupfz8iTROjmeJdt3,Bad Attitude,36,audio_features,spotify:track:3wByUjupfz8iTROjmeJdt3,0.617
0.801,https://api.spotify.com/v1/audio-analysis/1ONJfXwpdE7gS6i2SGFnF0,Bruce Springsteen,78,0.402,250000,0.526,1ONJfXwpdE7gS6i2SGFnF0,0,10,0.472,-10.067,1,0.0488,122.188,4,https://api.spotify.com/v1/tracks/1ONJfXwpdE7gS6i2SGFnF0,"Dancing In the Dark - Live at the Walter Kerr Theatre, New York, NY - July 2018",41,audio_features,spotify:track:1ONJfXwpdE7gS6i2SGFnF0,0.408
0.163,https://api.spotify.com/v1/audio-analysis/0nTXElyiOEN60Z22Pyu9tt,Florida Georgia Line,80,0.572,201067,0.691,0nTXElyiOEN60Z22Pyu9tt,0,6,0.14,-5.038,1,0.0314,130.974,4,https://api.spotify.com/v1/tracks/0nTXElyiOEN60Z22Pyu9tt,Life Rolls On,63,audio_features,spotify:track:0nTXElyiOEN60Z22Pyu9tt,0.36
0.118,https://api.spotify.com/v1/audio-analysis/3yJCPh4Q2tpucoxrFgJ4MF,Rocking Son,24,0.775,276067,0.75,3yJCPh4Q2tpucoxrFgJ4MF,1.91E-06,5,0.0317,-7.104,0,0.0715,132.016,4,https://api.spotify.com/v1/tracks/3yJCPh4Q2tpucoxrFgJ4MF,Moskow - English Version of Moskau,36,audio_features,spotify:track:3yJCPh4Q2tpucoxrFgJ4MF,0.962
0.454,https://api.spotify.com/v1/audio-analysis/416HYqKZThK7gHJXEKArTa,Hanna Ruuskanen,0,0.589,172813,0.41,416HYqKZThK7gHJXEKArTa,0.0127,11,0.251,-9.265,0,0.0313,120.077,3,https://api.spotify.com/v1/tracks/416HYqKZThK7gHJXEKArTa,Pispalan lanteet,0,audio_features,spotify:track:416HYqKZThK7gHJXEKArTa,0.483
0.0249,https://api.spotify.com/v1/audio-analysis/4cyIdZmKBFcbqG8AKwmYR5,Wheezy Outta Here,6,0.855,94023,0.473,4cyIdZmKBFcbqG8AKwmYR5,0,8,0.141,-10.856,1,0.292,146.033,4,https://api.spotify.com/v1/tracks/4cyIdZmKBFcbqG8AKwmYR5,Keep My Distance,21,audio_features,spotify:track:4cyIdZmKBFcbqG8AKwmYR5,0.59
0.553,https://api.spotify.com/v1/audio-analysis/7nhMXHrSdXwiKrNFTOgx50,William E. Wallace,0,0.679,181186,0.226,7nhMXHrSdXwiKrNFTOgx50,0,1,0.117,-19.846,0,0.84,95.575,4,https://api.spotify.com/v1/tracks/7nhMXHrSdXwiKrNFTOgx50,"Chapter 119 - Michelangelo, God's Architect - The Story of His Final Years and Greatest Masterpiece",0,audio_features,spotify:track:7nhMXHrSdXwiKrNFTOgx50,0.482
